Trap Name,QR Code,Trap ID,Date,Lat,Long,Crop,Common Name,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
GFS_RL_Woerner_OFM1,TP864499062049084,6292,5/21/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,87,69,34
GFS_RL_Woerner_OFM1,TP864499062049084,6292,5/26/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,13,0.57,1.14,13,109,61,34
GFS_RL_Woerner_OFM1,TP864499062049084,6292,6/2/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,131,64,34
GFS_RL_Wolf Farms_Heckenluber_OFM1,TP864499062059620,5920,4/18/2024,39.9348,-77.2922,Apples,Oriental Fruit Moth,Grapholita molesta,8,0.57,1.14,8,42,42,34
GFS_RL_Wolf Farms_Heckenluber_OFM1,TP864499062059620,5920,5/10/2024,39.9348,-77.2922,Apples,Oriental Fruit Moth,Grapholita molesta,6,0.57,1.14,6,200,128,34
Mt Ridge Horseshoe OFM,TP862382065542093,4852,4/26/2024,39.9582,-77.3191,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,84,80,34
GFS_RL_Forresters_Big Yorks_OFM,TP864499062061758,5981,4/20/2024,39.9642,-77.5474,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,35,35,34
Mt Ridge McCauslin OFM,TP862382065585316,4848,5/2/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,8,0.57,1.14,8,44,43,34
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,5/21/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,454,158,34
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,5/22/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,454,154,34
Garretson Schoolhouse OFM,TP862382065574823,4749,5/28/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,15,0.57,1.14,15,464,37,34
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/4/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,77,46,34
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/5/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.8,0.57,1.14,,77,,34
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/6/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.8,0.57,1.14,,77,,34
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/7/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.8,0.57,1.14,,77,,34
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,5/2/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,132,116,34
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/1/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,10,0.57,1.14,10,49,48,34
Peters Market Block OFM,TP862382065581752,4936,5/14/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,156,109,34
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,7/11/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,482,30,34
Boyers Wes house ofm,TP862382065582826,6201,5/5/2024,40.1024,-78.6208,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,37,,34
Boyers Wes house ofm,TP862382065582826,6201,5/6/2024,40.1024,-78.6208,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,37,30,34
PSU_DAUPHIN_OFMCD_APPLES_2,TP862382065553801,4651,4/27/2024,40.253,-76.7724,Apples,Oriental Fruit Moth,Grapholita molesta,8,0.57,1.14,8,152,44,34
PSU_CENTRE_OFMCD_APPLES_1,TP862382065579061,7831,6/30/2024,40.7598,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,83,72,34
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,4/24/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,14,0.57,1.14,14,56,20,34
PSU_ERIE_OFMCD_APPLES_2,TP862382065541277,4658,5/4/2024,42.1646,-79.8928,Apples,Oriental Fruit Moth,Grapholita molesta,11,0.57,1.14,11,49,45,34
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/28/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,161,97,34
Harlan Hess Packing House OFM,TP862382065579723,5369,4/17/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,38,38,35
GFS_RL_Woerner_OFM1,TP864499062049084,6292,5/24/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,9,0.57,1.14,9,96,62,35
Mt Ridge Speco OFM,TP862382065551458,5314,6/1/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,11,0.57,1.14,11,223,117,35
Mt Ridge Speco OFM,TP862382065551458,5314,6/5/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,5.5,0.57,1.14,,228,,35
Mt Ridge Speco OFM,TP862382065551458,5314,6/6/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,5.5,0.57,1.14,11,239,116,35
Mt Ridge Speco OFM,TP862382065551458,5314,6/27/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,20,0.57,1.14,20,446,49,35
Mt Ridge Speco OFM,TP862382065551458,5314,7/3/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,463,15,35
Andrews OFM,TP862382065571589,5383,4/26/2024,39.9229,-77.827,Apples,Oriental Fruit Moth,Grapholita molesta,19,0.57,1.14,19,193,19,35
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,5/2/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,274,135,35
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,5/4/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,15,0.57,1.14,15,289,140,35
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,6/20/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,405,65,35
GFS_RL_Wolf Farms_Trench and Pine_OFM,TP864499062050728,6229,4/26/2024,39.9578,-77.3204,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,36,36,35
Mt Ridge Horseshoe OFM,TP862382065542093,4852,5/9/2024,39.9582,-77.3191,Apples,Oriental Fruit Moth,Grapholita molesta,15,0.57,1.14,15,209,36,35
GFS_RL_Forresters_Big Yorks_OFM,TP864499062061758,5981,4/21/2024,39.9642,-77.5474,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,35,34,35
GFS_RL_Forresters_Big Yorks_OFM,TP864499062061758,5981,4/22/2024,39.9642,-77.5474,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,35,31,35
GFS_RL_Forresters_Big Yorks_OFM,TP864499062061758,5981,4/23/2024,39.9642,-77.5474,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,40,36,35
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,4/24/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,147,129,35
Garretson Schoolhouse OFM,TP862382065574823,4749,5/27/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,449,22,35
Garretson Schoolhouse OFM,TP862382065574823,4749,6/20/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,564,22,35
Peters Market Block OFM,TP862382065581752,4936,5/8/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,134,99,35
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,5/22/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,296,41,35
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,5/30/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,335,70,35
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,5/31/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,339,74,35
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,7/2/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,435,116,35
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,4/19/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,9,0.57,1.14,9,50,46,35
PSU_DAUPHIN_OFMCD_APPLES_2,TP862382065553801,4651,6/29/2024,40.253,-76.7724,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,406,63,35
PSU_CENTRE_OFMCD_APPLES_1,TP862382065579061,7831,6/22/2024,40.7598,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,39,32,35
Kitchens Market Block OFM,TP864499062044192,5651,6/30/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,16,0.57,1.14,16,454,35,36
Harlan Hess Packing House OFM,TP862382065579723,5369,5/5/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,100,,36
Harlan Hess Packing House OFM,TP862382065579723,5369,5/6/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,100,12,36
GFS_RL_Woerner_OFM1,TP864499062049084,6292,5/23/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,87,53,36
Mt Ridge Speco OFM,TP862382065551458,5314,6/13/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,264,0,36
Mt Ridge Speco OFM,TP862382065551458,5314,6/25/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,6,0.57,1.14,6,426,41,36
Windside Labor Camp OFM,TP862382065549494,4763,5/8/2024,39.9141,-77.3052,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,131,22,36
Windside Labor Camp OFM,TP862382065549494,4763,5/9/2024,39.9141,-77.3052,Apples,Oriental Fruit Moth,Grapholita molesta,16,0.57,1.14,16,147,38,36
Windside Labor Camp OFM,TP862382065549494,4763,5/16/2024,39.9141,-77.3052,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,167,19,36
Windside Below Town OFM 2,TP862382065571696,6140,6/19/2024,39.9163,-77.2925,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,557,11,36
GFS_RL_Wolf Farms_Trench and Pine_OFM,TP864499062050728,6229,4/27/2024,39.9578,-77.3204,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,36,34,36
GFS_RL_Wolf Farms_Trench and Pine_OFM,TP864499062050728,6229,4/28/2024,39.9578,-77.3204,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,36,34,36
GFS_RL_Wolf Farms_Trench and Pine_OFM,TP864499062050728,6229,4/29/2024,39.9578,-77.3204,Apples,Oriental Fruit Moth,Grapholita molesta,66,0.57,1.14,66,102,100,36
Mt Ridge McCauslin OFM,TP862382065585316,4848,5/7/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,48,,36
Mt Ridge McCauslin OFM,TP862382065585316,4848,5/8/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,48,,36
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,4/30/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,183,134,36
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,5/1/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,183,129,36
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,5/2/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,187,133,36
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,5/3/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,153,0.57,1.14,153,340,153,36
Garretson Schoolhouse OFM,TP862382065574823,4749,6/21/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,565,23,36
Garretson Schoolhouse OFM,TP862382065574823,4749,6/25/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,579,35,36
Steve Showers OFM,TP862382065551466,4757,6/30/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,209,14,36
Boyers behind spray shed,TP862382065570516,6200,5/21/2024,40.1089,-78.6347,Apples,Oriental Fruit Moth,Grapholita molesta,16,0.57,1.14,16,341,230,36
GFS_RL_Paulus_Market_CM,TP864499062051429,6066,5/15/2024,40.1243,-76.9352,Apples,Oriental Fruit Moth,Grapholita molesta,14,0.57,1.14,14,206,115,36
PSU_CENTRE_OFMCD_APPLES_1,TP862382065579061,7831,6/20/2024,40.7598,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,39,39,36
PSU_CENTRE_OFMCD_APPLES_1,TP862382065579061,7831,6/27/2024,40.7598,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,8,79,72,36
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/21/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,131,90,36
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/30/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,167,0,36
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/31/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,169,2,36
Kitchens Market Block OFM,TP864499062044192,5651,6/29/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,438,19,37
Kitchens Market Block OFM,TP864499062044192,5651,7/2/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,454,15,37
Kitchens Market Block OFM,TP864499062044192,5651,7/3/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,19,0.57,1.14,19,473,19,37
GFS_RL_Woerner_OFM1,TP864499062049084,6292,5/22/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,87,62,37
Mt Ridge Speco OFM,TP862382065551458,5314,7/4/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,463,,37
GFS_RL_Wolf Farms_Heckenluber_OFM1,TP864499062059620,5920,5/8/2024,39.9348,-77.2922,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,190,118,37
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,6/18/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,403,65,37
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,6/19/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,405,67,37
GFS_RL_Wolf Farms_Trench and Pine_OFM,TP864499062050728,6229,5/30/2024,39.9578,-77.3204,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,281,63,37
GFS_RL_Forresters_Left_OFM,TP864499062063481,5995,4/27/2024,39.9689,-77.5429,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,40,40,37
Garretson Schoolhouse OFM,TP862382065574823,4749,6/19/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,563,21,37
Garretson Schoolhouse OFM,TP862382065574823,4749,6/22/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,565,21,37
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/8/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,76,1,37
Peters Market Block OFM,TP862382065581752,4936,5/3/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,118,96,37
Peters Market Block OFM,TP862382065581752,4936,5/4/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,122,100,37
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,4/17/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,115,0.57,1.14,115,152,150,37
Boyers Bruce house ofm,TP862382065555756,6206,5/22/2024,40.0925,-78.6313,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,72,33,37
Boyers Bruce house ofm,TP862382065555756,6206,5/23/2024,40.0925,-78.6313,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,75,36,37
Boyers behind spray shed,TP862382065570516,6200,5/29/2024,40.1089,-78.6347,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,382,241,37
Boyers behind spray shed,TP862382065570516,6200,6/1/2024,40.1089,-78.6347,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,388,225,37
Boyers behind spray shed,TP862382065570516,6200,6/2/2024,40.1089,-78.6347,Apples,Oriental Fruit Moth,Grapholita molesta,10,0.57,1.14,10,398,235,37
PSU_DAUPHIN_OFMCD_APPLES_3,TP862382065552530,4653,6/24/2024,40.2497,-76.7665,Apples,Oriental Fruit Moth,Grapholita molesta,11,0.57,1.14,11,633,216,37
PSU_DAUPHIN_OFMCD_APPLES_2,TP862382065553801,4651,6/27/2024,40.253,-76.7724,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,406,72,37
PSU_DAUPHIN_OFMCD_APPLES_2,TP862382065553801,4651,6/28/2024,40.253,-76.7724,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,406,71,37
Weller farm ofm,TP862382065550641,6151,5/7/2024,40.3769,-75.6724,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,46,38,37
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,4/20/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,39,30,37
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,4/21/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,42,33,37
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,5/2/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,93,44,37
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,5/3/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,93,43,37
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,5/4/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,8,0.57,1.14,8,101,51,37
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/3/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,45,29,37
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,7/4/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,246,49,37
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,7/5/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,249,52,37
Lewis Bros OFM,TP864499062060412,5656,4/21/2024,39.4279,-78.0478,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,39,28,38
Lewis Bros OFM,TP864499062060412,5656,4/22/2024,39.4279,-78.0478,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,42,31,38
Kitchens Market Block OFM,TP864499062044192,5651,6/23/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,14,0.57,1.14,14,416,42,38
Kitchens Market Block OFM,TP864499062044192,5651,6/27/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,8,0.57,1.14,8,438,21,38
Kitchens Market Block OFM,TP864499062044192,5651,6/28/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,438,21,38
Kitchens Market Block OFM,TP864499062044192,5651,7/1/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,454,33,38
Kitchens Market Block OFM,TP864499062044192,5651,7/8/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,496,42,38
Harlan Hess Packing House OFM,TP862382065579723,5369,4/18/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,38,37,38
Harlan Hess Packing House OFM,TP862382065579723,5369,4/19/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,8,0.57,1.14,8,46,45,38
Harlan Hess Eds Block OFM,TP862382065548694,5347,7/7/2024,39.8144,-77.5962,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,713,19,38
GFS_RL_Woerner_OFM1,TP864499062049084,6292,5/6/2024,39.8332,-77.3772,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,40,32,38
Mt Ridge Speco OFM,TP862382065551458,5314,6/8/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,250,122,38
GFS_RL_Wolf Farms_Heckenluber_OFM1,TP864499062059620,5920,5/7/2024,39.9348,-77.2922,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,190,121,38
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,5/11/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,312,0,38
GFS_RL_Wolf Farms_Trench and Pine_OFM,TP864499062050728,6229,6/2/2024,39.9578,-77.3204,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,291,73,38
GFS_RL_Forresters_Left_OFM,TP864499062063481,5995,5/8/2024,39.9689,-77.5429,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,163,13,38
Garretson Schoolhouse OFM,TP862382065574823,4749,6/5/2024,39.9854,-77.2445,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,502,61,38
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,4/22/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,38,28,38
Boyers Bruce house ofm,TP862382065555756,6206,6/20/2024,40.0925,-78.6313,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,135,35,38
Boyers Bruce house ofm,TP862382065555756,6206,6/21/2024,40.0925,-78.6313,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,138,38,38
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,5/8/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,146,136,38
Boyers behind spray shed,TP862382065570516,6200,5/23/2024,40.1089,-78.6347,Apples,Oriental Fruit Moth,Grapholita molesta,10,0.57,1.14,10,351,239,38
Boyers behind spray shed,TP862382065570516,6200,6/25/2024,40.1089,-78.6347,Apples,Oriental Fruit Moth,Grapholita molesta,20,0.57,1.14,20,575,240,38
PSU_DAUPHIN_OFMCD_APPLES_3,TP862382065552530,4653,5/8/2024,40.2497,-76.7665,Apples,Oriental Fruit Moth,Grapholita molesta,11,0.57,1.14,11,335,144,38
PSU_ERIE_OFMCD_APPLES_2,TP862382065541277,4658,5/9/2024,42.1646,-79.8928,Apples,Oriental Fruit Moth,Grapholita molesta,7,0.57,1.14,7,68,59,38
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/4/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,45,29,38
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,5/5/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,48,32,38
Lewis Bros OFM,TP864499062060412,5656,4/23/2024,39.4279,-78.0478,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,42,28,39
Kitchens Market Block OFM,TP864499062044192,5651,7/5/2024,39.5841,-77.9175,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,479,25,39
Traceys OFM,TP864499062054878,5669,4/21/2024,39.7642,-77.6667,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,49,37,39
Harlan Hess Eds Block OFM,TP862382065548694,5347,5/16/2024,39.8144,-77.5962,Apples,Oriental Fruit Moth,Grapholita molesta,20,0.57,1.14,20,457,111,39
Harlan Hess Manheim Block OFM,TP862382065545609,5362,4/25/2024,39.8262,-77.5845,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,168,20,39
Mt Ridge Speco OFM,TP862382065551458,5314,6/26/2024,39.8338,-77.414,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,426,29,39
GFS_RL_Sharrah Orchards_Hilltown_OFM,TP864499062056337,6210,5/3/2024,39.8942,-77.3617,Apples,Oriental Fruit Moth,Grapholita molesta,34,0.57,1.14,34,87,86,39
Windside Below Town OFM 2,TP862382065571696,6140,6/20/2024,39.9163,-77.2925,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,558,12,39
Andrews OFM,TP862382065571589,5383,7/7/2024,39.9229,-77.827,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,390,47,39
PSU_ADAMS_OFMCD_APPLES_4,TP862382065565722,4637,6/17/2024,39.9366,-77.2542,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,403,67,39
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,5/23/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,300,45,39
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,6/30/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,429,111,39
