Trap Name,QR Code,Trap ID,Date,adm2,Lat,Long,Crop,Common Name,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/8/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,1
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/9/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,1
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/10/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/5/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/6/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/7/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/8/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/9/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/10/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/11/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/21/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,14,,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/27/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,16,8,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/4/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,1
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/16/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,17,1,1
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/5/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,1
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/6/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,2,2,1
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/21/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,6,2,1
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/22/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,2,0.14,0.43,2,8,4,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,5/1/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,5/2/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,5/3/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,2,1,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,6/3/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,22,7,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,6/5/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,23,7,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,7/4/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,42,1,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,7/5/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,42,1,1
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,7/6/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,43,2,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,5/18/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,5/19/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,5/20/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,2,2,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,5/31/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,5,4,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/10/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,8,4,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/11/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,8,4,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/12/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,9,5,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/14/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,9,5,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/15/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,9,5,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/16/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,9,5,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,6/17/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,3,0.14,0.43,3,12,8,1
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,7/13/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,2,0.14,0.43,2,26,6,1
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/21/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/22/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/23/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/24/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/25/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/26/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/27/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/28/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/29/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,2,0.14,0.43,,0,,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,4/30/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,2,0.14,0.43,4,4,4,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,7/14/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,126,1,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,7/15/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,126,1,0
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,7/16/2024,Dauphin,40.2501,-76.7659,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,126,1,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,4/21/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,2,0.14,0.43,2,2,2,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,4/29/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,3,1,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/5/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,1,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/6/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,1,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/7/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,1,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/8/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/9/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/10/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/11/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/12/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/13/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/14/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/15/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,7/16/2024,Dauphin,40.2536,-76.7684,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,87,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,4/29/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,0,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,4/30/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/1/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,1,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/9/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/10/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/11/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/12/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/13/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/14/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/15/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/16/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/17/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/18/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/19/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/20/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/21/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/22/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/23/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/24/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,5/25/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,2,0.14,0.43,2,3,2,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/18/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/19/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/20/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/21/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/22/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/23/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/24/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/25/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,10,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,6/26/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,11,1,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/11/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/12/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/13/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/14/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/15/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,0
PSU_BERKS_CMDAC_APPLES_1,TP862382065571092,6333,7/16/2024,Berks,40.3337,-75.6654,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,12,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/12/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,1,1,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/13/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/14/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/15/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/16/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/17/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/18/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,5/19/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0.2,0.14,0.43,,1,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/22/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,14,9,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/23/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,,14,,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/24/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,14,7,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/25/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,14,6,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/26/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,15,7,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/5/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/6/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/7/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/8/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/9/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/10/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/11/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/12/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/13/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/14/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,16,0,0
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,7/15/2024,Berks,40.335,-75.6686,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,17,1,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/21/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/22/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/23/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/24/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/25/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/26/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/27/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/28/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/29/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,4/30/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/1/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/2/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/3/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/4/2024,Centre,40.7598,-77.8813,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,1,1,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/21/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/22/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/23/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/24/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/25/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/26/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/27/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/28/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/29/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,4/30/2024,Centre,40.7607,-77.8821,Apples,Codling moth,Cydia pomonella,1,0.14,0.43,1,1,1,0
PSU_CENTRE_CMDAC_APPLES_2,TP862382065550062,6093,4/21/2024,Centre,40.7623,-77.8829,Apples,Codling moth,Cydia pomonella,0,0.14,0.43,0,0,0,0
